dist|blck|clst|klpid|name|disecode
 bagalkot          | bagalkot           | kbs kaladagi              |2119| LPS KALADAGI                                               |29020204707
 bagalkot          | bagalkot           | kbs kaladagi              |2120| LPS TOTADA SCHOOL SOKANADAGI                               | 
 bagalkot          | bagalkot           | kbs kaladagi              |2121| LPS TULASIGERI, JANATA PLOT                                |29020204710
 bagalkot          | bagalkot           | kbs kaladagi              |30237| UBMPS KALADAGI                                             | 
 bagalkot          | bagalkot           | kbs sitimani r s          |2129| GOVT HPS ALUR LT                                           |29020200201
 bagalkot          | bagalkot           | kbs sitimani r s          |2137| GOVT KB HPS MUTTATTI                                       |29020206301
 bagalkot          | bagalkot           | kbs sitimani r s          |2138| GOVT KB HPS RAMPUR                                         |29020206901
 bagalkot          | bagalkot           | kbs sitimani r s          |2141| GOVT KB HPS SITIMANI R S                                   |29020208001
 bagalkot          | bagalkot           | kbs sitimani r s          |2136| GOVT KB LPS MANAHALLI                                      |29020205401
 bagalkot          | bagalkot           | kbs sitimani r s          |2142| GOVT KB LPS SITIMANI                                       |29020208002
 bagalkot          | bagalkot           | kbs sitimani r s          |2143| GOVT KB LPS SITIMANI LT                                    |29020208003
 bagalkot          | bagalkot           | kbs sitimani r s          |2132| GOVT KBHPS HIREGULABAL                                     |29020203701
 bagalkot          | bagalkot           | kbs sitimani r s          |2133| GOVT KBHPS HIREGULBAL LT                                   |29020203702
